EmpID,OrderNum,OrderDate,OrderType,Quantity,Price,Discount,OrderTotal,OrderDate_null
900018661.0,1101245,2017-10-17,Wholesale,8.0,189.0,37.8,1474.2,0
900018661.0,1101254,2017-10-18,Wholesale,3.0,34.99,7.0,97.97,0
900018661.0,1101259,2017-10-19,Wholesale,3.0,23.99,4.8,67.17,0
900018661.0,1101278,2017-10-21,Retail,1.0,455.0,0.0,455.0,0
900018661.0,1101286,2017-10-22,Retail,2.0,167.0,0.0,334.0,0
900018661.0,1101312,2017-10-25,Wholesale,8.0,12.0,2.4,93.6,0
900018661.0,1101365,2017-11-02,Wholesale,9.0,395.0,79.0,3476.0,0
900018661.0,1101409,2017-11-06,Wholesale,10.0,29.99,6.0,293.9,0
900018661.0,1101410,2017-11-06,Retail,1.0,225.0,0.0,225.0,0
900018661.0,1101422,2017-11-09,Wholesale,34.0,13.99,2.8,472.86,0
900018661.0,1101466,2017-11-16,Retail,1.0,450.0,0.0,450.0,0
900018661.0,1101477,2017-11-18,Retail,1.0,54.0,0.0,54.0,0
900018661.0,1101487,2017-11-20,Wholesale,5.0,450.0,90.0,2160.0,0
900018661.0,1101504,2017-11-24,Retail,1.0,8.99,0.0,8.99,0
900018661.0,1101516,2017-11-26,Wholesale,13.0,214.0,42.8,2739.2,0
900018661.0,1101522,2017-11-27,Wholesale,12.0,119.0,23.8,1404.2,0
900018661.0,1101523,2017-11-27,Wholesale,6.0,24.95,4.99,144.71,0
900018661.0,1101532,2017-11-29,Wholesale,12.0,15.5,3.1,182.9,0
900018661.0,1101567,2017-12-02,Retail,1.0,34.99,0.0,34.99,0
900018661.0,1101566,2017-12-02,Wholesale,6.0,250.0,50.0,1450.0,0
900018661.0,1101616,2017-12-08,Retail,1.0,4.99,0.0,4.99,0
900018661.0,1101712,2017-12-22,Wholesale,11.0,167.0,33.4,1803.6,0
900018661.0,1101872,2018-01-14,Retail,1.0,8.99,0.0,8.99,0
900018661.0,1101933,2018-01-24,Wholesale,9.0,4.99,1.0,43.91,0
900018661.0,1101991,2018-02-03,Wholesale,12.0,32.95,6.59,388.81,0
900018661.0,1101999,2018-02-04,Retail,1.0,24.95,0.0,24.95,0
900018661.0,1102016,2018-02-06,Wholesale,11.0,49.0,9.8,529.2,0
900018661.0,1102042,2018-02-10,Wholesale,12.0,42.99,8.6,507.28,0
900018661.0,1102105,2018-02-21,Retail,1.0,54.0,0.0,54.0,0
900018661.0,1102121,2018-02-23,Wholesale,5.0,599.0,119.8,2875.2,0
900018661.0,1102185,2018-03-04,Wholesale,9.0,29.99,6.0,263.91,0
900018661.0,1102186,2018-03-04,Retail,1.0,4.99,0.0,4.99,0
900018661.0,1102189,2018-03-05,Wholesale,3.0,450.0,90.0,1260.0,0
900018661.0,1102217,2018-03-09,Retail,1.0,167.0,0.0,167.0,0
900018661.0,1102263,2018-03-14,Wholesale,6.0,23.99,4.8,139.14,0
900018661.0,1102295,2018-03-19,Wholesale,10.0,69.0,13.8,676.2,0
900018661.0,1102340,2018-03-28,Wholesale,4.0,179.0,35.8,680.2,0
900018661.0,1102359,2018-03-30,Retail,1.0,225.0,0.0,225.0,0
900018661.0,1102376,2018-04-01,Retail,1.0,49.0,0.0,49.0,0
900018661.0,1102426,2018-04-09,Wholesale,9.0,29.99,6.0,263.91,0
900018661.0,1102420,2018-04-09,Wholesale,10.0,24.95,4.99,244.51,0
900018661.0,1102468,2018-04-15,Retail,1.0,14.99,0.0,14.99,0
900018661.0,1102475,2018-04-16,Retail,1.0,36.99,0.0,36.99,0
900018661.0,1102487,2018-04-18,Wholesale,11.0,899.0,179.8,9709.2,0
900018661.0,1102509,2018-04-21,Wholesale,18.0,37.99,7.6,676.22,0
900018661.0,1102542,2018-04-27,Retail,1.0,49.95,0.0,49.95,0
900018661.0,1102558,2018-04-29,Retail,1.0,15.5,0.0,15.5,0
900018661.0,1102583,2018-05-03,Retail,1.0,27.5,0.0,27.5,0
900018661.0,1102579,2018-05-03,Wholesale,10.0,29.99,6.0,293.9,0
900018661.0,1102603,2018-05-06,Wholesale,8.0,11.99,2.4,93.52,0
900018661.0,1102648,2018-05-11,Wholesale,12.0,36.99,7.4,436.48,0
900018661.0,1102663,2018-05-13,Retail,1.0,16.99,0.0,16.99,0
900018661.0,1102668,2018-05-14,Wholesale,6.0,189.0,37.8,1096.2,0
900018661.0,1102690,2018-05-17,Retail,1.0,29.99,0.0,29.99,0
900018661.0,1102700,2018-05-18,Retail,1.0,12.0,0.0,12.0,0
900018661.0,1102703,2018-05-19,Retail,1.0,14.99,0.0,14.99,0
900018661.0,1102704,2018-05-19,Wholesale,8.0,250.0,50.0,1950.0,0
900018661.0,1102741,2018-05-25,Wholesale,5.0,19.5,3.9,93.6,0
900018661.0,1102772,2018-05-29,Wholesale,7.0,167.0,33.4,1135.6,0
900018661.0,1102789,2018-06-01,Wholesale,12.0,15.5,3.1,182.9,0
900018661.0,1102794,2018-06-02,Wholesale,5.0,684.0,136.8,3283.2,0
900018661.0,1102833,2018-06-08,Retail,1.0,7.99,0.0,7.99,0
900018661.0,1102864,2018-06-13,Wholesale,13.0,899.0,179.8,11507.2,0
900018661.0,1102866,2018-06-13,Retail,1.0,189.0,0.0,189.0,0
900018661.0,1102914,2018-06-19,Wholesale,5.0,42.99,8.6,206.35,0
900018661.0,1102980,2018-06-27,Wholesale,45.0,13.99,2.8,626.75,0
900018661.0,1102984,2018-06-28,Wholesale,16.0,14.99,3.0,236.84,0
900018661.0,1103025,2018-07-03,Retail,1.0,189.0,0.0,189.0,0
900018661.0,1103037,2018-07-04,Wholesale,5.0,189.0,37.8,907.2,0
900018661.0,1103036,2018-07-04,Retail,1.0,19.5,0.0,19.5,0
900018661.0,1103059,2018-07-07,Wholesale,81.0,23.99,4.8,1938.39,0
900018661.0,1103120,2018-07-15,Retail,1.0,16.99,0.0,16.99,0
900018661.0,1103137,2018-07-17,Retail,2.0,89.0,0.0,178.0,0
900018661.0,1103165,2018-07-21,Wholesale,12.0,13.99,2.8,165.08,0
900018661.0,1103184,2018-07-23,Wholesale,10.0,54.0,10.8,529.2,0
900018661.0,1103222,2018-07-28,Wholesale,5.0,450.0,90.0,2160.0,0
900018661.0,1103221,2018-07-28,Retail,2.0,119.0,0.0,238.0,0
900018661.0,1103252,2018-07-31,Wholesale,5.0,10.99,2.2,52.75,0
900018661.0,1103257,2018-08-01,Wholesale,10.0,20.95,4.19,205.31,0
900018661.0,1103391,2018-08-19,Retail,1.0,14.99,0.0,14.99,0
900018661.0,1103438,2018-08-25,Wholesale,34.0,16.99,3.4,574.26,0
900018661.0,1103466,2018-08-28,Wholesale,92.0,58.95,11.79,5411.61,0
900018661.0,1103468,2018-08-29,Wholesale,7.0,23.99,4.8,163.13,0
900018661.0,1103496,2018-09-03,Retail,1.0,32.95,0.0,32.95,0
900018661.0,1103522,2018-09-07,Wholesale,5.0,12.0,2.4,57.6,0
900018661.0,1103542,2018-09-09,Retail,1.0,549.0,0.0,549.0,0
900018661.0,1103555,2018-09-11,Wholesale,6.0,69.0,13.8,400.2,0
900018661.0,1103582,2018-09-16,Wholesale,9.0,16.99,3.4,149.51,0
900018661.0,1103619,2018-09-21,Retail,1.0,8.99,0.0,8.99,0
900018661.0,1103654,2018-09-26,Retail,1.0,20.95,0.0,20.95,0
900018661.0,1103664,2018-09-28,Retail,1.0,9.99,0.0,9.99,0
900018661.0,1103700,2018-10-03,Wholesale,7.0,8.99,1.8,61.13,0
900018661.0,1103724,2018-10-07,Retail,1.0,19.5,0.0,19.5,0
900018661.0,1103743,2018-10-11,Wholesale,11.0,19.99,4.0,215.89,0
900018661.0,1103775,2018-10-15,Retail,1.0,24.95,0.0,24.95,0
900018661.0,1103820,2018-10-22,Retail,1.0,8.99,0.0,8.99,0
900018661.0,1103849,2018-10-26,Retail,1.0,49.95,0.0,49.95,0
900018661.0,1103881,2018-11-01,Retail,1.0,29.99,0.0,29.99,0
900018661.0,1103899,2018-11-03,Retail,1.0,12.0,0.0,12.0,0
900018661.0,1103893,2018-11-03,Wholesale,8.0,11.99,2.4,93.52,0
900018661.0,1103940,2018-11-10,Retail,1.0,225.0,0.0,225.0,0
900018661.0,1103962,2018-11-13,Wholesale,11.0,684.0,136.8,7387.2,0
900018661.0,1104002,2018-11-18,Wholesale,5.0,29.99,6.0,143.95,0
900018661.0,1104066,2018-11-30,Wholesale,6.0,8.99,1.8,52.14,0
900018661.0,1104119,2018-12-08,Retail,1.0,19.5,0.0,19.5,0
900018661.0,1104144,2018-12-10,Wholesale,62.0,14.99,3.0,926.38,0
900018661.0,1104184,2018-12-17,Wholesale,10.0,883.0,176.6,8653.4,0
900018661.0,1104236,2018-12-22,Wholesale,9.0,7.99,1.6,70.31,0
900018661.0,1104332,2019-01-03,Wholesale,12.0,8.99,1.8,106.08,0
900018661.0,1104381,2019-01-11,Wholesale,12.0,34.99,7.0,412.88,0
900018661.0,1104417,2019-01-19,Retail,1.0,42.99,0.0,42.99,0
900018661.0,1104498,2019-02-02,Wholesale,8.0,699.0,139.8,5452.2,0
900018661.0,1104515,2019-02-06,Retail,1.0,16.75,0.0,16.75,0
900018661.0,1104601,2019-02-19,Wholesale,4.0,44.95,8.99,170.81,0
900018661.0,1104622,2019-02-21,Wholesale,8.0,44.95,8.99,350.61,0
900018661.0,1104629,2019-02-22,Wholesale,12.0,4.99,1.0,58.88,0
900018661.0,1104670,2019-02-27,Retail,1.0,699.0,0.0,699.0,0
900018661.0,1104677,2019-02-28,Wholesale,78.0,42.99,8.6,3344.62,0
900018661.0,1104679,2019-02-28,Retail,1.0,899.0,0.0,899.0,0
900018661.0,1104702,2019-03-03,Wholesale,11.0,12.0,2.4,129.6,0
900018661.0,1104715,2019-03-05,Wholesale,11.0,34.99,7.0,377.89,0
900018661.0,1104718,2019-03-06,Wholesale,37.0,179.0,35.8,6587.2,0
900018661.0,1104789,2019-03-15,Retail,1.0,455.0,0.0,455.0,0
900018661.0,1104931,2019-04-05,Wholesale,7.0,250.0,50.0,1700.0,0
900018661.0,1104946,2019-04-07,Wholesale,12.0,37.99,7.6,448.28,0
900018661.0,1104985,2019-04-12,Wholesale,8.0,29.99,6.0,233.92,0
900018661.0,1104998,2019-04-14,Retail,1.0,17.5,0.0,17.5,0
900018661.0,1104994,2019-04-14,Wholesale,7.0,10.99,2.2,74.73,0
900018661.0,1105029,2019-04-18,Wholesale,6.0,32.95,6.59,191.11,0
900018661.0,1105037,2019-04-20,Retail,1.0,14.99,0.0,14.99,0
900018661.0,1105043,2019-04-21,Retail,1.0,9.99,0.0,9.99,0
900018661.0,1105059,2019-04-23,Retail,1.0,250.0,0.0,250.0,0
900018661.0,1105060,2019-04-23,Wholesale,67.0,16.99,3.4,1134.93,0
900018661.0,1105057,2019-04-23,Wholesale,8.0,49.0,9.8,382.2,0
900018661.0,1105074,2019-04-25,Wholesale,10.0,189.0,37.8,1852.2,0
900018661.0,1105093,2019-04-28,Wholesale,8.0,34.99,7.0,272.92,0
900018661.0,1105107,2019-05-01,Wholesale,106.0,8.99,1.8,951.14,0
900018661.0,1105109,2019-05-02,Wholesale,4.0,27.5,5.5,104.5,0
900018661.0,1105121,2019-05-04,Wholesale,8.0,399.0,79.8,3112.2,0
900018661.0,1105137,2019-05-05,Retail,1.0,13.99,0.0,13.99,0
900018661.0,1105190,2019-05-14,Wholesale,7.0,499.0,99.8,3393.2,0
900018661.0,1105238,2019-05-23,Wholesale,6.0,69.0,13.8,400.2,0
900018661.0,1105250,2019-05-24,Retail,1.0,8.99,0.0,8.99,0
900018661.0,1105268,2019-05-26,Wholesale,6.0,27.5,5.5,159.5,0
900018661.0,1105265,2019-05-26,Wholesale,9.0,12.0,2.4,105.6,0
900018661.0,1105273,2019-05-27,Wholesale,9.0,9.99,2.0,87.91,0
900018661.0,1105284,2019-05-28,Retail,1.0,49.0,0.0,49.0,0
900018661.0,1105300,2019-05-30,Wholesale,9.0,29.99,6.0,263.91,0
900018661.0,1105323,2019-06-01,Wholesale,76.0,245.0,49.0,18571.0,0
900018661.0,1105427,2019-06-16,Retail,1.0,7.99,0.0,7.99,0
900018661.0,1105450,2019-06-20,Wholesale,90.0,8.99,1.8,807.3,0
900018661.0,1105462,2019-06-22,Wholesale,57.0,4.99,1.0,283.43,0
900018661.0,1105482,2019-06-25,Retail,1.0,23.99,0.0,23.99,0
900018661.0,1105508,2019-06-29,Wholesale,7.0,119.0,23.8,809.2,0
900018661.0,1105527,2019-07-02,Wholesale,9.0,395.0,79.0,3476.0,0
900018661.0,1105573,2019-07-10,Retail,1.0,899.0,0.0,899.0,0
900018661.0,1105579,2019-07-11,Wholesale,8.0,4.99,1.0,38.92,0
900018661.0,1105608,2019-07-15,Wholesale,2.0,69.0,13.8,124.2,0
900018661.0,1105627,2019-07-17,Wholesale,7.0,119.0,23.8,809.2,0
900018661.0,1105656,2019-07-21,Retail,1.0,12.0,0.0,12.0,0
900018661.0,1105659,2019-07-22,Wholesale,78.0,19.5,3.9,1517.1,0
900018661.0,1105687,2019-07-27,Retail,1.0,13.99,0.0,13.99,0
900018661.0,1105685,2019-07-27,Retail,2.0,684.0,0.0,1368.0,0
900018661.0,1105694,2019-07-29,Retail,1.0,19.5,0.0,19.5,0
900018661.0,1105782,2019-08-11,Wholesale,79.0,450.0,90.0,35460.0,0
900018661.0,1105815,2019-08-16,Wholesale,3.0,8.99,1.8,25.17,0
900018661.0,1105859,2019-08-22,Wholesale,25.0,189.0,37.8,4687.2,0
900018661.0,1105881,2019-08-26,Retail,1.0,189.0,0.0,189.0,0
900012723.0,1100945,2017-09-03,Wholesale,5.0,49.95,9.99,239.76,0
900012723.0,1100965,2017-09-05,Retail,3.0,89.0,0.0,267.0,0
900012723.0,1100969,2017-09-06,Retail,1.0,499.0,0.0,499.0,0
900012723.0,1100995,2017-09-10,Wholesale,22.0,189.0,37.8,4120.2,0
900012723.0,1101013,2017-09-13,Wholesale,10.0,29.99,6.0,293.9,0
900012723.0,1101023,2017-09-14,Retail,1.0,13.99,0.0,13.99,0
900012723.0,1101049,2017-09-17,Wholesale,11.0,189.0,37.8,2041.2,0
900012723.0,1101056,2017-09-18,Wholesale,10.0,19.5,3.9,191.1,0
900012723.0,1101057,2017-09-18,Retail,1.0,189.0,0.0,189.0,0
900012723.0,1101098,2017-09-25,Wholesale,3.0,179.0,35.8,501.2,0
900012723.0,1101103,2017-09-26,Wholesale,4.0,23.99,4.8,91.16,0
900012723.0,1101148,2017-10-02,Wholesale,6.0,899.0,179.8,5214.2,0
900012723.0,1101143,2017-10-02,Wholesale,10.0,245.0,49.0,2401.0,0
900012723.0,1101187,2017-10-09,Wholesale,89.0,9.99,2.0,887.11,0
900012723.0,1101183,2017-10-09,Retail,2.0,883.0,0.0,1766.0,0
900012723.0,1101197,2017-10-11,Retail,1.0,27.5,0.0,27.5,0
900012723.0,1101200,2017-10-11,Wholesale,38.0,250.0,50.0,9450.0,0
900012723.0,1101217,2017-10-13,Wholesale,10.0,29.99,6.0,293.9,0
900012723.0,1101224,2017-10-14,Wholesale,11.0,49.95,9.99,539.46,0
900012723.0,1101241,2017-10-16,Retail,1.0,167.0,0.0,167.0,0
900012723.0,1101265,2017-10-19,Wholesale,67.0,15.5,3.1,1035.4,0
900012723.0,1101281,2017-10-21,Retail,2.0,455.0,0.0,910.0,0
900012723.0,1101335,2017-10-29,Wholesale,12.0,8.99,1.8,106.08,0
900012723.0,1101347,2017-10-30,Wholesale,9.0,24.99,5.0,219.91,0
900012723.0,1101361,2017-11-01,Wholesale,12.0,599.0,119.8,7068.2,0
900012723.0,1101377,2017-11-03,Retail,1.0,4.99,0.0,4.99,0
900012723.0,1101428,2017-11-10,Retail,1.0,15.5,0.0,15.5,0
900012723.0,1101429,2017-11-10,Wholesale,12.0,69.0,13.8,814.2,0
900012723.0,1101447,2017-11-13,Wholesale,32.0,455.0,91.0,14469.0,0
900012723.0,1101474,2017-11-18,Wholesale,12.0,14.99,3.0,176.88,0
900012723.0,1101476,2017-11-18,Retail,1.0,23.99,0.0,23.99,0
900012723.0,1101494,2017-11-22,Wholesale,3.0,4.99,1.0,13.97,0
900012723.0,1101512,2017-11-26,Wholesale,5.0,29.99,6.0,143.95,0
900012723.0,1101517,2017-11-26,Wholesale,13.0,54.0,10.8,691.2,0
900012723.0,1101535,2017-11-29,Retail,5.0,250.0,0.0,1250.0,0
900012723.0,1101548,2017-11-30,Wholesale,9.0,49.0,9.8,431.2,0
900012723.0,1101551,2017-12-01,Wholesale,10.0,499.0,99.8,4890.2,0
900012723.0,1101605,2017-12-07,Retail,1.0,28.99,0.0,28.99,0
900012723.0,1101614,2017-12-08,Retail,1.0,4.99,0.0,4.99,0
900012723.0,1101631,2017-12-10,Wholesale,4.0,4.99,1.0,18.96,0
900012723.0,1101663,2017-12-15,Wholesale,10.0,7.99,1.6,78.3,0
900012723.0,1101851,2018-01-11,Retail,1.0,20.95,0.0,20.95,0
900012723.0,1101864,2018-01-13,Retail,2.0,684.0,0.0,1368.0,0
900012723.0,1101889,2018-01-17,Wholesale,12.0,14.99,3.0,176.88,0
900012723.0,1101935,2018-01-24,Wholesale,12.0,14.99,3.0,176.88,0
900012723.0,1101937,2018-01-24,Wholesale,9.0,12.0,2.4,105.6,0
900012723.0,1101943,2018-01-25,Retail,1.0,14.99,0.0,14.99,0
900012723.0,1101963,2018-01-28,Retail,1.0,37.99,0.0,37.99,0
900012723.0,1102012,2018-02-06,Retail,1.0,19.5,0.0,19.5,0
900012723.0,1102037,2018-02-09,Wholesale,9.0,27.5,5.5,242.0,0
900012723.0,1102057,2018-02-13,Wholesale,6.0,69.0,13.8,400.2,0
900012723.0,1102081,2018-02-16,Wholesale,64.0,54.0,10.8,3445.2,0
900012723.0,1102087,2018-02-18,Wholesale,12.0,23.99,4.8,283.08,0
900012723.0,1102113,2018-02-22,Wholesale,69.0,499.0,99.8,34331.2,0
900012723.0,1102123,2018-02-24,Wholesale,12.0,4.99,1.0,58.88,0
900012723.0,1102135,2018-02-25,Retail,2.0,549.0,0.0,1098.0,0
900012723.0,1102131,2018-02-25,Wholesale,9.0,24.95,4.99,219.56,0
900012723.0,1102181,2018-03-04,Retail,1.0,8.99,0.0,8.99,0
900012723.0,1102233,2018-03-10,Wholesale,12.0,8.99,1.8,106.08,0
900012723.0,1102230,2018-03-10,Wholesale,8.0,224.0,44.8,1747.2,0
900012723.0,1102241,2018-03-11,Retail,1.0,684.0,0.0,684.0,0
900012723.0,1102243,2018-03-12,Wholesale,11.0,14.99,3.0,161.89,0
900012723.0,1102258,2018-03-14,Wholesale,9.0,4.99,1.0,43.91,0
900012723.0,1102289,2018-03-18,Retail,1.0,24.95,0.0,24.95,0
900012723.0,1102362,2018-03-31,Wholesale,7.0,7.99,1.6,54.33,0
900012723.0,1102403,2018-04-06,Wholesale,11.0,19.5,3.9,210.6,0
900012723.0,1102400,2018-04-06,Wholesale,6.0,189.0,37.8,1096.2,0
900012723.0,1102456,2018-04-14,Wholesale,5.0,16.99,3.4,81.55,0
900012723.0,1102472,2018-04-15,Retail,92.0,12.99,0.0,1195.08,0
900012723.0,1102484,2018-04-17,Retail,1.0,29.99,0.0,29.99,0
900012723.0,1102486,2018-04-18,Wholesale,12.0,225.0,45.0,2655.0,0
900012723.0,1102505,2018-04-21,Retail,1.0,13.99,0.0,13.99,0
900012723.0,1102531,2018-04-25,Wholesale,45.0,49.0,9.8,2195.2,0
900012723.0,1102541,2018-04-27,Wholesale,3.0,58.95,11.79,165.06,0
900012723.0,1102573,2018-05-02,Retail,1.0,19.99,0.0,19.99,0
900012723.0,1102588,2018-05-04,Retail,3.0,19.5,0.0,58.5,0
900012723.0,1102602,2018-05-05,Wholesale,12.0,23.99,4.8,283.08,0
900012723.0,1102600,2018-05-05,Retail,1.0,11.99,0.0,11.99,0
900012723.0,1102618,2018-05-07,Wholesale,15.0,245.0,49.0,3626.0,0
900012723.0,1102628,2018-05-08,Wholesale,10.0,15.5,3.1,151.9,0
900012723.0,1102639,2018-05-09,Retail,1.0,4.99,0.0,4.99,0
900012723.0,1102665,2018-05-14,Wholesale,12.0,7.99,1.6,94.28,0
900012723.0,1102673,2018-05-15,Wholesale,7.0,189.0,37.8,1285.2,0
900012723.0,1102686,2018-05-16,Wholesale,6.0,599.0,119.8,3474.2,0
900012723.0,1102725,2018-05-22,Wholesale,13.0,54.0,10.8,691.2,0
900012723.0,1102747,2018-05-25,Wholesale,40.0,15.5,3.1,616.9,0
900012723.0,1102762,2018-05-27,Retail,1.0,15.5,0.0,15.5,0
900012723.0,1102755,2018-05-27,Retail,1.0,89.0,0.0,89.0,0
900012723.0,1102768,2018-05-28,Wholesale,66.0,222.0,44.4,14607.6,0
900012723.0,1102766,2018-05-28,Wholesale,7.0,23.99,4.8,163.13,0
900012723.0,1102773,2018-05-29,Wholesale,8.0,8.99,1.8,70.12,0
900012723.0,1102809,2018-06-05,Wholesale,53.0,12.0,2.4,633.6,0
900012723.0,1102813,2018-06-06,Wholesale,12.0,89.0,17.8,1050.2,0
900012723.0,1102823,2018-06-07,Wholesale,5.0,29.99,6.0,143.95,0
900012723.0,1102832,2018-06-08,Retail,1.0,24.95,0.0,24.95,0
900012723.0,1102846,2018-06-11,Wholesale,6.0,14.99,3.0,86.94,0
900012723.0,1102867,2018-06-13,Retail,1.0,44.95,0.0,44.95,0
900012723.0,1102873,2018-06-14,Wholesale,12.0,395.0,79.0,4661.0,0
900012723.0,1102917,2018-06-19,Wholesale,9.0,58.95,11.79,518.76,0
900012723.0,1102913,2018-06-19,Wholesale,12.0,69.0,13.8,814.2,0
900012723.0,1102949,2018-06-23,Wholesale,12.0,12.0,2.4,141.6,0
900012723.0,1102967,2018-06-25,Wholesale,9.0,32.95,6.59,289.96,0
900012723.0,1103005,2018-06-30,Retail,1.0,7.99,0.0,7.99,0
900012723.0,1103114,2018-07-14,Wholesale,7.0,4.99,1.0,33.93,0
900012723.0,1103124,2018-07-15,Wholesale,57.0,189.0,37.8,10735.2,0
900012723.0,1103116,2018-07-15,Wholesale,5.0,54.0,10.8,259.2,0
900012723.0,1103146,2018-07-17,Retail,68.0,8.99,0.0,611.32,0
900012723.0,1103162,2018-07-20,Wholesale,6.0,28.99,5.8,168.14,0
900012723.0,1103169,2018-07-21,Wholesale,10.0,14.99,3.0,146.9,0
900012723.0,1103234,2018-07-29,Wholesale,13.0,455.0,91.0,5824.0,0
900012723.0,1103258,2018-08-01,Retail,1.0,23.99,0.0,23.99,0
900012723.0,1103267,2018-08-02,Wholesale,9.0,11.99,2.4,105.51,0
900012723.0,1103286,2018-08-04,Wholesale,73.0,225.0,45.0,16380.0,0
900012723.0,1103285,2018-08-04,Retail,1.0,8.99,0.0,8.99,0
900012723.0,1103322,2018-08-10,Wholesale,9.0,225.0,45.0,1980.0,0
900012723.0,1103327,2018-08-11,Wholesale,6.0,19.5,3.9,113.1,0
900012723.0,1103335,2018-08-12,Retail,1.0,225.0,0.0,225.0,0
900012723.0,1103351,2018-08-13,Retail,1.0,4.99,0.0,4.99,0
900012723.0,1103356,2018-08-14,Wholesale,5.0,189.0,37.8,907.2,0
900012723.0,1103369,2018-08-16,Retail,1.0,49.0,0.0,49.0,0
900012723.0,1103415,2018-08-22,Retail,1.0,9.99,0.0,9.99,0
900012723.0,1103428,2018-08-24,Retail,1.0,189.0,0.0,189.0,0
900012723.0,1103446,2018-08-26,Retail,1.0,27.5,0.0,27.5,0
900012723.0,1103461,2018-08-28,Retail,1.0,450.0,0.0,450.0,0
900012723.0,1103528,2018-09-07,Retail,1.0,214.0,0.0,214.0,0
900012723.0,1103556,2018-09-11,Retail,1.0,42.99,0.0,42.99,0
900012723.0,1103562,2018-09-12,Wholesale,5.0,599.0,119.8,2875.2,0
900012723.0,1103584,2018-09-16,Retail,1.0,4.99,0.0,4.99,0
900012723.0,1103593,2018-09-18,Retail,1.0,20.95,0.0,20.95,0
900012723.0,1103598,2018-09-18,Wholesale,13.0,245.0,49.0,3136.0,0
900012723.0,1103626,2018-09-23,Wholesale,4.0,699.0,139.8,2656.2,0
900012723.0,1103641,2018-09-25,Retail,1.0,34.99,0.0,34.99,0
900012723.0,1103643,2018-09-25,Retail,1.0,9.99,0.0,9.99,0
900012723.0,1103657,2018-09-27,Wholesale,9.0,8.99,1.8,79.11,0
900012723.0,1103680,2018-09-30,Wholesale,13.0,19.99,4.0,255.87,0
900012723.0,1103727,2018-10-08,Retail,1.0,37.99,0.0,37.99,0
900012723.0,1103729,2018-10-08,Wholesale,10.0,42.99,8.6,421.3,0
900012723.0,1103773,2018-10-15,Wholesale,6.0,14.99,3.0,86.94,0
900012723.0,1103797,2018-10-18,Retail,3.0,250.0,0.0,750.0,0
900012723.0,1103802,2018-10-19,Wholesale,10.0,24.95,4.99,244.51,0
900012723.0,1103816,2018-10-21,Retail,1.0,19.5,0.0,19.5,0
900012723.0,1103834,2018-10-24,Retail,1.0,15.5,0.0,15.5,0
900012723.0,1103840,2018-10-25,Wholesale,6.0,23.99,4.8,139.14,0
900012723.0,1103882,2018-11-01,Wholesale,8.0,11.99,2.4,93.52,0
900012723.0,1103888,2018-11-02,Wholesale,10.0,8.99,1.8,88.1,0
900012723.0,1103923,2018-11-07,Wholesale,25.0,16.99,3.4,421.35,0
900012723.0,1103937,2018-11-10,Retail,1.0,24.95,0.0,24.95,0
900012723.0,1103956,2018-11-12,Wholesale,77.0,58.95,11.79,4527.36,0
900012723.0,1103987,2018-11-16,Retail,1.0,189.0,0.0,189.0,0
900012723.0,1103981,2018-11-16,Retail,1.0,189.0,0.0,189.0,0
900012723.0,1103980,2018-11-16,Retail,1.0,9.99,0.0,9.99,0
900012723.0,1103994,2018-11-18,Retail,1.0,14.99,0.0,14.99,0
900012723.0,1104004,2018-11-18,Retail,1.0,883.0,0.0,883.0,0
900012723.0,1104013,2018-11-19,Wholesale,45.0,167.0,33.4,7481.6,0
900012723.0,1104058,2018-11-29,Wholesale,7.0,29.99,6.0,203.93,0
900012723.0,1104068,2018-11-30,Wholesale,74.0,8.99,1.8,663.46,0
900012723.0,1104095,2018-12-05,Wholesale,3.0,58.95,11.79,165.06,0
900012723.0,1104113,2018-12-07,Retail,1.0,27.5,0.0,27.5,0
900012723.0,1104112,2018-12-07,Retail,1.0,189.0,0.0,189.0,0
900012723.0,1104118,2018-12-08,Retail,1.0,34.99,0.0,34.99,0
900012723.0,1104134,2018-12-09,Wholesale,100.0,12.0,2.4,1197.6,0
900012723.0,1104157,2018-12-13,Retail,3.0,549.0,0.0,1647.0,0
900012723.0,1104247,2018-12-24,Retail,4.0,250.0,0.0,1000.0,0
900012723.0,1104304,2018-12-31,Wholesale,10.0,24.95,4.99,244.51,0
900012723.0,1104318,2019-01-02,Wholesale,6.0,4.99,1.0,28.94,0
900012723.0,1104340,2019-01-05,Wholesale,5.0,189.0,37.8,907.2,0
900012723.0,1104364,2019-01-09,Retail,1.0,42.99,0.0,42.99,0
900012723.0,1104378,2019-01-11,Wholesale,10.0,17.5,3.5,171.5,0
900012723.0,1104386,2019-01-12,Wholesale,40.0,225.0,45.0,8955.0,0
900012723.0,1104424,2019-01-20,Wholesale,7.0,450.0,90.0,3060.0,0
900012723.0,1104449,2019-01-24,Wholesale,5.0,49.0,9.8,235.2,0
900012723.0,1104464,2019-01-27,Retail,1.0,24.95,0.0,24.95,0
900012723.0,1104471,2019-01-29,Wholesale,6.0,8.99,1.8,52.14,0
900012723.0,1104483,2019-01-31,Wholesale,57.0,189.0,37.8,10735.2,0
900012723.0,1104511,2019-02-05,Retail,2.0,89.0,0.0,178.0,0
900012723.0,1104518,2019-02-06,Retail,1.0,12.0,0.0,12.0,0
900012723.0,1104552,2019-02-12,Retail,1.0,42.99,0.0,42.99,0
